ID,Usuario,Nombre,Fecha,Texto,Tipo,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Puntaje,colonia,calle,municipio,REGION,geometría
28,@Cicmty,CIC,"Jun 19, 2024 · 9:07 PM UTC",semáforosdescompuestos apagados en av república mexicana y avenida benito juárez col privadas de anáhuac escobedo vía blancoduran cc gobescobedo escobedoproxpol,eléctrico,6,3,0,0,https://twitter.com/Cicmty/status/1803534973644755263#m,,,,-1.017715335,PRIVADAS DE ANAHUAC,Calle la República,,,"POLYGON Z ((-100.28046000002882 25.776700000005178 0, -100.28031999986797 25.776709999567004 0, -100.28000999996141 25.77672000002815 0, -100.27968000003182 25.776860000189004 0, -100.27931600033298 25.776813999866363 0, -100.27897199975786 25.776822000235313 0, -100.27822000015271 25.776650000397353 0, -100.27746999974056 25.77665999995918 0, -100.27748999976353 25.777099999565507 0, -100.27680000031961 25.777130000049624 0, -100.27693999958115 25.77727999977236 0, -100.27699999965012 25.777370000325448 0, -100.27668999974355 25.777500000025157 0, -100.27668000018173 25.778139999861253 0, -100.27662000011276 25.778190000368397 0, -100.27625999969905 25.778170000345426 0, -100.27641999988293 25.778469999790843 0, -100.27619000006831 25.778589999928727 0, -100.27504000009577 25.77856000034393 0, -100.27502999963463 25.77842000018302 0, -100.27502999963463 25.77801999972337 0, -100.27500999961165 25.776809999681916 0, -100.27498000002686 25.774990000288426 0, -100.27530000039457 25.77497999982728 0, -100.27539999961016 25.774779999597456 0, -100.27557999981701 25.774870000150543 0, -100.27598999983849 25.77499999985025 0, -100.2764799999519 25.77495999980431 0, -100.27736000006382 25.774950000242484 0, -100.27742000013274 25.774870000150543 0, -100.27764000038553 25.77456000024398 0, -100.27762999992439 25.774179999807302 0, -100.27762999992439 25.773749999762856 0, -100.27762999992439 25.773350000202527 0, -100.27762999992439 25.772940000181052 0, -100.27762000036256 25.772439999606434 0, -100.27762000036256 25.772120000138045 0, -100.27762999992439 25.77185000027748 0, -100.27762000036256 25.770580000167058 0, -100.27758000031662 25.769619999963197 0, -100.27750000022468 25.76945000021749 0, -100.27873999985098 25.769270000010636 0, -100.27978000014673 25.769160000333898 0, -100.28078000039653 25.769060000218985 0, -100.28126999961063 25.769020000173043 0, -100.28282000004282 25.76883999996619 0, -100.28202300016119 25.77240099960659 0, -100.28226999986043 25.77306999988076 0, -100.28358000001685 25.77550000042487 0, -100.28058000016671 25.776690000443352 0, -100.28046000002882 25.776700000005178 0))"
29,@Cicmty,CIC,"Jun 19, 2024 · 8:38 PM UTC",serviciodeelectricidad sin luz en la jolla y santa mónica col los angeles monterrey vía luisatorres cc cfecontigo,eléctrico,8,2,0,0,https://twitter.com/Cicmty/status/1803527765632696677#m,,,,-0.01289916,,,,,
30,@conagua_mx,Conagua,"Jun 21, 2024 · 2:39 AM UTC",como medida preventiva ante las lluvias que sigue generando alberto ahora como bajapresión remanente a las h se incrementó la extracción de ms a ms por vertedor controlado en la presa la boca se encuentra al de llenado con ingresos de ms,lluvia,114,18,1,1,https://twitter.com/conagua_mx/status/1803980948914012667#m,,['https://video.twimg.com/ext_tw_video/1803980909273624578/pu/pl/eF9GKfL-epglWvJc.m3u8?tag=12'],,-0.375363916,,,,,
31,@GermanMSantoyo,Germán A. Martínez Santoyo,"Jun 21, 2024 · 1:31 AM UTC",además se prevén lluvias intensas en durango guanajuato hidalgo nayarit querétaro y zacatecas muy fuertes en aguascalientes campeche chihuahua colima guerrero jalisco michoacán quintana roo y sinaloa así como fuertes en yucatán,lluvia,9,5,1,0,https://twitter.com/GermanMSantoyo/status/1803964012696043834#m,,,,-0.174573556,,,,,
32,@GermanMSantoyo,Germán A. Martínez Santoyo,"Jun 21, 2024 · 1:31 AM UTC",aunque alberto ya se disipó es preciso no bajar la guardia porque sus remanentes siguen provocando lluvias considerables el smnmx informa que durante esta noche y madrugada habrá lluvias torrenciales en chiapas coahuila nl oax pue slp tamaulipas y veracruz,lluvia,96,23,3,0,https://twitter.com/GermanMSantoyo/status/1803964010968015285#m,['https://pbs.twimg.com/media/GQj3tMsXUAAT5E_.jpg'],,,-0.927432239,,,,,
33,@conagua_mx,Conagua,"Jun 21, 2024 · 1:16 AM UTC",se pronostican lluvias torrenciales para coahuila nuevoleón oaxaca puebla sanluispotosí tamaulipas y veracruz más información en,lluvia,16,6,0,0,https://twitter.com/conagua_mx/status/1803960266834743694#m,['https://pbs.twimg.com/media/GQj0SajakAY6SZ7.jpg'],,,-0.299123973,,,,,
34,@conagua_mx,Conagua,"Jun 21, 2024 · 1:15 AM UTC",como medida preventiva ante las lluvias que genera la bajapresión remanente de alberto a las hrs se incrementó la extracción en la presa la boca pasando de ms a ms por vertedor controlado actualmente tiene un de llenado con ingresos de ms,lluvia,19,3,1,0,https://twitter.com/conagua_mx/status/1803959774230515780#m,,,,0.077866942,,,,,
35,@conagua_mx,Conagua,"Jun 20, 2024 · 10:44 PM UTC",como medida preventiva ante las lluvias que sigue generando alberto ahora como bajapresión remanente a las horas se incrementó la extracción de ms a ms por vertedor controlado en la presa la boca se encuentra al de llenado con ingresos de ms,lluvia,45,7,1,0,https://twitter.com/conagua_mx/status/1803921797953524066#m,['https://pbs.twimg.com/media/GQjRS9takAEOzbD.jpg'],,,-0.193157077,,,,,
36,@conagua_mx,Conagua,"Jun 20, 2024 · 10:02 PM UTC",avisometrorológico alberto ahora bajapresión remanente genera lluvias torrenciales en siete entidades más información en,lluvia,12,4,1,0,https://twitter.com/conagua_mx/status/1803911387460018625#m,['https://pbs.twimg.com/media/GQjH139XEAA24lk.jpg'],,,-1.327282071,,,,,
37,@conagua_mx,Conagua,"Jun 20, 2024 · 7:37 PM UTC",como medida preventiva derivada de los efectos de la tormentatropical alberto en nuevoleón a las horas inició la extracción de ms por vertedor controlado de la presa la boca actualmente tiene un de llenado con ingresos de ms,lluvia,360,85,4,3,https://twitter.com/conagua_mx/status/1803874777267872059#m,"['https://pbs.twimg.com/media/GQimid5XMAADor5.jpg', 'https://pbs.twimg.com/media/GQimifKXcAEYD8q.jpg', 'https://pbs.twimg.com/media/GQimifOX0AAnUDW.jpg']",,,-0.200080752,,,,,
38,@conagua_mx,Conagua,"Jun 20, 2024 · 3:09 PM UTC",con personal y equipo especializado el organismo de cuenca aguas del valledeméxico de la conaguamx concluyó de forma anticipada a lo inicialmente previsto las reparaciones de la fuga presentada en la planta de bombeo número del sistema cutzamala,inundación,54,24,3,1,https://twitter.com/conagua_mx/status/1803807439608758281#m,['https://pbs.twimg.com/media/GQhpPM9WMAI63Op.jpg'],,,0.933791578,,,,planta de bombeo,
39,@conagua_mx,Conagua,"Jun 20, 2024 · 1:32 PM UTC",comunicado antes de lo programado se concluye reparación de fuga en la planta de bombeo del sistema cutzamala más información en,inundación,57,24,5,1,https://twitter.com/conagua_mx/status/1803782864611238096#m,['https://pbs.twimg.com/media/GQhS9NIWEAA8q2c.jpg'],,,-0.726509333,,,,planta de bombeo,
40,@GermanMSantoyo,Germán A. Martínez Santoyo,"Jun 20, 2024 · 12:48 PM UTC",el centro de la tormentatropical alberto tocó tierra a las hrs tiempo del centro en ciudad madero tamps a las hrs se situaba a km al norte de pánuco ver y a km al oeste de tampico tamps con vientos de kmh y despazamiento al oeste a kmh,lluvia,41,28,1,1,https://twitter.com/GermanMSantoyo/status/1803771818324435161#m,['https://pbs.twimg.com/media/GQhIeNRWYAA72IW.jpg'],,,-1.179665685,,,,"centro de la, centro en ciudad, norte de pánuco",
41,@conagua_mx,Conagua,"Jun 20, 2024 · 12:04 PM UTC",avisometeorológico alberto se ubica muy próximo a las costas de tamaulipas y veracruz y ocasiona lluvias en gran parte de méxico más información en,lluvia,26,6,0,0,https://twitter.com/conagua_mx/status/1803760724994351602#m,['https://pbs.twimg.com/media/GQg-0jHWcAAWJRU.jpg'],,,-0.020785838,,,,,
42,@conagua_mx,Conagua,"Jun 20, 2024 · 7:12 AM UTC",avisometeorológico la tormentatropical alberto mantiene su trayectoria hacia las costas de tamaulipas y veracruz más información en,lluvia,38,12,0,1,https://twitter.com/conagua_mx/status/1803687389325365426#m,['https://pbs.twimg.com/media/GQf8H2RXsAAK5EU.jpg'],,,0.692665696,,,,,
43,@conagua_mx,Conagua,"Jun 20, 2024 · 4:17 AM UTC",avisometeorológico el centro de la tormentatropical alberto se aproxima a las costas de tamaulipas y veracruz más información en,lluvia,42,14,0,0,https://twitter.com/conagua_mx/status/1803643209957908730#m,['https://pbs.twimg.com/media/GQfT8PSWkAAtpq1.jpg'],,,0.166889668,,,,centro de la,
44,@conagua_mx,Conagua,"Jun 20, 2024 · 1:36 AM UTC",la tormentatropical alberto continúa aproximándose a las costas de tamaulipas y veracruz más información en,lluvia,47,14,0,0,https://twitter.com/conagua_mx/status/1803602751550550259#m,['https://pbs.twimg.com/media/GQevI6PWkAAVPi_.jpg'],,,0.441319108,,,,,
45,@GermanMSantoyo,Germán A. Martínez Santoyo,"Jun 20, 2024 · 1:22 AM UTC",su amplia circulación produce lluvias extraordinarias en nuevo león tamaulipas san luis potosí veracruz hidalgo y puebla lluvias torrenciales en coahuila lluvias intensas en zacatecas querétaro oaxaca chiapas tabasco campeche y quintana roo,lluvia,6,4,1,0,https://twitter.com/GermanMSantoyo/status/1803599163944247541#m,,,,-0.29832533,,,,,
46,@GermanMSantoyo,Germán A. Martínez Santoyo,"Jun 20, 2024 · 1:22 AM UTC",la tormentatropical alberto se localiza en el golfodeméxico a km al estenoreste de cabo rojo ver y a km al estesureste de tampico tamps con vientos máximos sostenidos de kmh rachas de kmh y desplazamiento hacia el oestesuroeste a kmh,lluvia,23,8,1,0,https://twitter.com/GermanMSantoyo/status/1803599158697468226#m,['https://pbs.twimg.com/media/GQervZ7XMAATxnI.jpg'],,,-0.431905091,,,,,
47,@GermanMSantoyo,Germán A. Martínez Santoyo,"Jun 19, 2024 · 9:45 PM UTC",debido al paso de la tormentatropical alberto se pronostican lluvias y vientos importantes en campeche chiapas coahuila guanajuato hidalgo nuevo león oaxaca puebla querétaro quintana roo san luis potosí tabasco tamaulipas veracruz y yucatán,lluvia,45,30,1,0,https://twitter.com/GermanMSantoyo/status/1803544680493166846#m,['https://pbs.twimg.com/media/GQd6U7tasAAt89c.jpg'],,,-0.262672544,,,,,
48,@conagua_mx,Conagua,"Jun 19, 2024 · 8:40 PM UTC",comunicado ante paso del ciclón alberto es necesario extremar precauciones por lluvia viento y oleaje gobiernomx más información en,lluvia,7,2,0,0,https://twitter.com/conagua_mx/status/1803528285017743607#m,['https://pbs.twimg.com/media/GQdrYX2a0AAMPiw.jpg'],,,-0.13393864,,,,,
49,@conagua_mx,Conagua,"Jun 19, 2024 · 6:39 PM UTC",sigue la transmisión envivo videoconferencia de prensa para informar sobre el desarrollo y efectos de la tormentatropical alberto por nuestro fblive,lluvia,31,16,1,0,https://twitter.com/conagua_mx/status/1803497768692097408#m,,,,1.08002913,,,,,
50,@GermanMSantoyo,Germán A. Martínez Santoyo,"Jun 19, 2024 · 4:36 PM UTC",esta mañana se formó la tormentatropical alberto primer ciclón tropical de la temporada para su centro se ubica a km al estenoroeste de cabo rojo ver y a km al este de tampico tamps con vientos máximos sostenidos de kmh y rachas de kmh,lluvia,57,33,1,0,https://twitter.com/GermanMSantoyo/status/1803466896714735700#m,['https://pbs.twimg.com/media/GQczeLZaIAQ1fkM.jpg'],,,-0.123580545,,,,,
51,@GermanMSantoyo,Germán A. Martínez Santoyo,"Jun 19, 2024 · 4:36 PM UTC",en coordinación con cnpcmx conaguamx movilizó de manera preventiva personal de piae a ciudad victoria tamaulipas donde opera el centro de mando para coordinar acciones de respuesta frente a la tormentatropical alberto,lluvia,30,11,1,0,https://twitter.com/GermanMSantoyo/status/1803466946765267108#m,"['https://pbs.twimg.com/media/GQczTKTaIAI615H.jpg', 'https://pbs.twimg.com/media/GQczll8aIAYa3MD.jpg']",,,1.229758978,,,,centro de mando,
52,@conagua_mx,Conagua,"Jun 19, 2024 · 4:12 PM UTC",avisometeorológico esta mañana se formó la tormentatropical alberto el primer ciclón de la temporada más información en,lluvia,32,4,2,1,https://twitter.com/conagua_mx/status/1803460807340048615#m,['https://pbs.twimg.com/media/GQcuC2MaYAACHgT.jpg'],,,-0.058633178,,,,,
53,@conagua_mx,Conagua,"Jun 19, 2024 · 4:08 PM UTC",hoy a las horas hora del centro acompáñanos en la transmisión en vivo por nuestra cuenta oficial de facebook a la videoconferencia de prensa donde se informará sobre la tormentatropical alberto mantente informad,lluvia,18,8,0,0,https://twitter.com/conagua_mx/status/1803459955808235976#m,['https://pbs.twimg.com/media/GQctRDqaIAEij6e.jpg'],,,0.701505542,,,,,
54,@conagua_mx,Conagua,"Jun 19, 2024 · 1:47 AM UTC",se prevén lluvias torrenciales en campeche y chiapas e intensas en la penínsuladeyucatán noreste oriente y sureste de méxico más infornación en,lluvia,42,10,1,0,https://twitter.com/conagua_mx/status/1803243199726588084#m,['https://pbs.twimg.com/media/GQZoIWwaIAAjBZZ.jpg'],,,-0.586432576,,,,sureste de méxico,
55,@elnortelocal,elnortelocal,"Jun 21, 2024 · 2:58 AM UTC",local la tormenta alberto provoca deslaves que paralizan la autopista y la carretera libre de monterrey a saltillo y causan filas kilométricas,lluvia,8,1,0,0,https://twitter.com/elnortelocal/status/1803985907457888501#m,,,,-1.499220729,,,Monterrey,,
56,@elnortelocal,elnortelocal,"Jun 21, 2024 · 1:07 AM UTC",local conagua advierte por lluvias fuertes e incluso caída de granizo y actividad eléctrica en las próximas horas tras degradación de alberto,lluvia,73,24,0,2,https://twitter.com/elnortelocal/status/1803957801535832310#m,,,,-1.046585679,,,,,
57,@elnortelocal,elnortelocal,"Jun 21, 2024 · 12:47 AM UTC",entérate la sierra de santiago es impactada por lluvias de la tormenta alberto que dejó deslaves e inundaciones la cola de caballo se desborda más información en,inundación,68,15,0,2,https://twitter.com/elnortelocal/status/1803952907173216343#m,,['https://video.twimg.com/ext_tw_video/1803952874633703424/pu/pl/u5u8-S8iUBWsa1-e.m3u8?tag=12'],,-1.161274433,,Calle Caballo,,sierra de santiago,
58,@elnortelocal,elnortelocal,"Jun 20, 2024 · 11:34 PM UTC",entérate la fuerza de los afluentes de agua en el parque la huasteca tras las lluvias por alberto rompen la carretera a la presa rompepicos más información en federico padilla,lluvia,244,57,2,0,https://twitter.com/elnortelocal/status/1803934448070598743#m,,['https://video.twimg.com/ext_tw_video/1803934404856684544/pu/pl/U7O_AJMksi_z5yAl.m3u8?tag=12'],,-1.140121937,,,,,
59,@elnortelocal,elnortelocal,"Jun 20, 2024 · 10:27 PM UTC",entérate por el desprendimiento de un tramo de la avenida miguel de la madrid a la altura del hospital materno infantil los carriles fueron cerrados a la circulación,problema vial,119,32,4,1,https://twitter.com/elnortelocal/status/1803917656099021170#m,,['https://video.twimg.com/ext_tw_video/1803916433732050944/pu/pl/Nai0Es01Pllll4Jm.m3u8?tag=12'],,-1.452572703,,,,,
60,@elnortelocal,elnortelocal,"Jun 20, 2024 · 10:04 PM UTC",local cinco columnas de la l que se construyen a un costado del río santa catarina son inundadas al desbordarse el cauce,inundación,50,18,6,1,https://twitter.com/elnortelocal/status/1803911759167639897#m,,['https://video.twimg.com/ext_tw_video/1803907280372375552/pu/pl/-R_KURVgXFNfeC5O.m3u8?tag=12'],,-1.307912469,,,,,
61,@elnortelocal,elnortelocal,"Jun 20, 2024 · 9:32 PM UTC",local conagua inicia con desfogue del embalse para liberar espacio en la presa la boca para que capte más escurrimientos de la tormenta alberto más información en,lluvia,519,62,6,0,https://twitter.com/elnortelocal/status/1803903688466932173#m,,['https://video.twimg.com/ext_tw_video/1803903624625389568/pu/pl/aZfnxM5AbfmsmKER.m3u8?tag=12'],,0.012560278,,,,,
62,@elnortelocal,elnortelocal,"Jun 20, 2024 · 8:30 PM UTC",local la casa del tec ubicada en santa catarina y que será rifada este sábado sufre inundaciones por las lluvias de la tormenta alberto más información en,lluvia,37,13,5,1,https://twitter.com/elnortelocal/status/1803888060171718708#m,,['https://video.twimg.com/ext_tw_video/1803888007209984000/pu/pl/kdU2UaE3QVmJttZc.m3u8?tag=12'],,-1.041253448,,,Santa Catarina,,
63,@elnortelocal,elnortelocal,"Jun 20, 2024 · 7:56 PM UTC",local conagua inicia con desfogue del embalse para liberar espacio en la presa la boca para que capte más escurrimientos de la tormenta alberto,lluvia,16,2,1,2,https://twitter.com/elnortelocal/status/1803879665393696788#m,,,,-0.088868544,,,,,
64,@elnortelocal,elnortelocal,"Jun 20, 2024 · 7:05 PM UTC",local ayd pide a la población no beber agua de la llave ya que por las recientes lluvias los procesos de purificación no alcanzan a aclararla,lluvia,841,212,55,21,https://twitter.com/elnortelocal/status/1803866682655424820#m,,['https://video.twimg.com/ext_tw_video/1803866604289056769/pu/pl/AK4Kkhb2EQ-3jJut.m3u8?tag=12'],,-1.170328617,,,,,
65,@elnortelocal,elnortelocal,"Jun 20, 2024 · 7:03 PM UTC",local colonias de la zona norte de monterrey sufren las afectaciones por tormenta alberto al desbordarse el drenaje sanitario,inundación,3,2,0,0,https://twitter.com/elnortelocal/status/1803866321874227440#m,,,,-1.067081213,,,,zona norte de monterrey,
66,@elnortelocal,elnortelocal,"Jun 20, 2024 · 6:40 PM UTC",entérate las lluvias por la tormenta alberto provocan el cierre de la autopista y la carretera libre de monterrey a saltillo reportan deslaves más información en,lluvia,48,12,1,0,https://twitter.com/elnortelocal/status/1803860429136912628#m,,['https://video.twimg.com/ext_tw_video/1803860412506472448/pu/pl/gq8lQgPofWsY3JKa.m3u8?tag=12'],,-1.314013243,,,Monterrey,,
67,@elnortelocal,elnortelocal,"Jun 20, 2024 · 6:15 PM UTC",entérate se realiza la evacuación de personas de la petaca al desbordase el río pablillo en linares más información en elnortecomlocal,inundación,49,9,0,2,https://twitter.com/elnortelocal/status/1803854206261969320#m,,['https://video.twimg.com/ext_tw_video/1803853548133797888/pu/pl/C4hvfuuGzPn8sJVB.m3u8?tag=12'],,-0.727213681,,,,,
68,@elnortelocal,elnortelocal,"Jun 20, 2024 · 5:35 PM UTC",local ante lluvias de alberto un tramo del carril exprés sobre la avenida constitución se deslava y cae al río santa catarina,lluvia,124,32,1,5,https://twitter.com/elnortelocal/status/1803844125453881378#m,,['https://video.twimg.com/ext_tw_video/1803843637819625472/pu/pl/-GYmTNosIfuxV515.m3u8?tag=12'],,-1.015900731,,Avenida Constitución,,,
69,@elnortelocal,elnortelocal,"Jun 20, 2024 · 5:20 PM UTC",local por las fuertes lluvias más de colonias del sur de monterrey reportan quedarse sin luz desde la madrugada de este jueves,eléctrico,9,3,4,1,https://twitter.com/elnortelocal/status/1803840427377758408#m,,,,-1.118714809,,,,sur de monterrey,
