name,colonia
Celosías,"Monterrey, Nuevo León, Mexico"
Juan Antonio de la Fuente,"Monterrey, Nuevo León, Mexico"
Miguel Blanco,"Monterrey, Nuevo León, Mexico"
"['Rubibardos', 'Andador Uno']","Monterrey, Nuevo León, Mexico"
J. A. de la Fuente,"Monterrey, Nuevo León, Mexico"
Jose Arias,"Monterrey, Nuevo León, Mexico"
Álvaro Obregón,"Monterrey, Nuevo León, Mexico"
Privada Noriega,"Monterrey, Nuevo León, Mexico"
Cardos,"Monterrey, Nuevo León, Mexico"
"['Andador Uno', 'Margarita']","Monterrey, Nuevo León, Mexico"
Jesús García Corona,"Monterrey, Nuevo León, Mexico"
"['Calle Narciso Mendoza', 'Álvaro Obregón']","Monterrey, Nuevo León, Mexico"
Andador Naranjo,"Monterrey, Nuevo León, Mexico"
Privada Mina,"Monterrey, Nuevo León, Mexico"
Privada Almazan 2,"Monterrey, Nuevo León, Mexico"
Privada Almazan 1,"Monterrey, Nuevo León, Mexico"
Calle El Carmen,"Monterrey, Nuevo León, Mexico"
Calle Zona Norte,"Monterrey, Nuevo León, Mexico"
Calle Benito Canales,"Monterrey, Nuevo León, Mexico"
Privada Pascual Orozco,"Monterrey, Nuevo León, Mexico"
Privada Pedro Morales,"Monterrey, Nuevo León, Mexico"
Calle Pavón,"Monterrey, Nuevo León, Mexico"
Domingo Sarmiento,"Monterrey, Nuevo León, Mexico"
Privada 30 de Abril,"Monterrey, Nuevo León, Mexico"
Privada Atongo,"Monterrey, Nuevo León, Mexico"
Agua Nueva,"Monterrey, Nuevo León, Mexico"
Andador Agua Nueva,"Monterrey, Nuevo León, Mexico"
Avenida 10a,"Monterrey, Nuevo León, Mexico"
"['Calle Río Papaloapan', 'Calle Río Suchiate']","Monterrey, Nuevo León, Mexico"
Camino a El Chupón,"Monterrey, Nuevo León, Mexico"
Camino a Parque La Estanzuela,"Monterrey, Nuevo León, Mexico"
Camino adoquinado en La Estanzuela,"Monterrey, Nuevo León, Mexico"
Calle V,"Monterrey, Nuevo León, Mexico"
Calle Crisol Magenta,"Monterrey, Nuevo León, Mexico"
"['Calle Crisol Celeste', 'Calle Crisol Verde', 'Calle Fresno']","Monterrey, Nuevo León, Mexico"
Calle Crisol Gris,"Monterrey, Nuevo León, Mexico"
Calle Crisol Naranja,"Monterrey, Nuevo León, Mexico"
"['Calle Rafael J. Verger', 'Fray Rafael J. Verger']","Monterrey, Nuevo León, Mexico"
"['Calle Río Orinoco', 'Calle Río Missouri']","Monterrey, Nuevo León, Mexico"
Privada Fundadores,"Monterrey, Nuevo León, Mexico"
Privada Bolívar,"Monterrey, Nuevo León, Mexico"
Privada Julieta,"Monterrey, Nuevo León, Mexico"
Calle Romeo,"Monterrey, Nuevo León, Mexico"
Cerrada Dimas,"Monterrey, Nuevo León, Mexico"
Calle Grijalva,"Monterrey, Nuevo León, Mexico"
Calle Llera,"Monterrey, Nuevo León, Mexico"
Atolón,"Monterrey, Nuevo León, Mexico"
"['Privada La Amistad', 'Profesor D. Flores']","Monterrey, Nuevo León, Mexico"
Jojutla,"Monterrey, Nuevo León, Mexico"
Privada 2 de Octubre,"Monterrey, Nuevo León, Mexico"
Loma Redonda,"Monterrey, Nuevo León, Mexico"
Andador Paras,"Monterrey, Nuevo León, Mexico"
Miguel Nieto,"Monterrey, Nuevo León, Mexico"
Cañon Grande,"Monterrey, Nuevo León, Mexico"
Calle Cantil Gigante,"Monterrey, Nuevo León, Mexico"
Del Peñon,"Monterrey, Nuevo León, Mexico"
Calle Del Peñón,"Monterrey, Nuevo León, Mexico"
Calle Del Ave,"Monterrey, Nuevo León, Mexico"
Calle Mariposa De Seda,"Monterrey, Nuevo León, Mexico"
Escaleras Jardín de niños,"Monterrey, Nuevo León, Mexico"
Calle Distrito B-6,"Monterrey, Nuevo León, Mexico"
Calle Lerdo,"Monterrey, Nuevo León, Mexico"
Calle Gómez Palacio,"Monterrey, Nuevo León, Mexico"
Calle 27,"Monterrey, Nuevo León, Mexico"
Calle 25,"Monterrey, Nuevo León, Mexico"
Andador 29,"Monterrey, Nuevo León, Mexico"
Calle 24,"Monterrey, Nuevo León, Mexico"
Calle 23,"Monterrey, Nuevo León, Mexico"
Calle 22,"Monterrey, Nuevo León, Mexico"
Andador 22,"Monterrey, Nuevo León, Mexico"
Calle 21,"Monterrey, Nuevo León, Mexico"
Número 2,"Monterrey, Nuevo León, Mexico"
Andador 13,"Monterrey, Nuevo León, Mexico"
Retorno 3,"Monterrey, Nuevo León, Mexico"
"['Calle 9', 'Andador 9']","Monterrey, Nuevo León, Mexico"
Calle 9,"Monterrey, Nuevo León, Mexico"
Calle 3,"Monterrey, Nuevo León, Mexico"
Calle 4,"Monterrey, Nuevo León, Mexico"
Retorno 1,"Monterrey, Nuevo León, Mexico"
Privada 17,"Monterrey, Nuevo León, Mexico"
Calle 1,"Monterrey, Nuevo León, Mexico"
Calle Santiago Roel,"Monterrey, Nuevo León, Mexico"
Privada Narciso Mendoza,"Monterrey, Nuevo León, Mexico"
Niño Artillero,"Monterrey, Nuevo León, Mexico"
Mártires de Tacubaya,"Monterrey, Nuevo León, Mexico"
Privada Mártires de Tacubaya,"Monterrey, Nuevo León, Mexico"
Lagos Cházaro,"Monterrey, Nuevo León, Mexico"
Privada Plutarco Elías Calles,"Monterrey, Nuevo León, Mexico"
Privada 2° de Diciembre,"Monterrey, Nuevo León, Mexico"
Calle No Me Olvides,"Monterrey, Nuevo León, Mexico"
Ladrillo,"Monterrey, Nuevo León, Mexico"
Lilas,"Monterrey, Nuevo León, Mexico"
Melisas,"Monterrey, Nuevo León, Mexico"
Mimosas,"Monterrey, Nuevo León, Mexico"
Andador No Me Olvides,"Monterrey, Nuevo León, Mexico"
Ancha,"Monterrey, Nuevo León, Mexico"
Paladianas,"Monterrey, Nuevo León, Mexico"
Clotos,"Monterrey, Nuevo León, Mexico"
Galanes,"Monterrey, Nuevo León, Mexico"
Casuarinas,"Monterrey, Nuevo León, Mexico"
Calle Celoseas,"Monterrey, Nuevo León, Mexico"
Calle Rubibarbos,"Monterrey, Nuevo León, Mexico"
Eglantinas,"Monterrey, Nuevo León, Mexico"
Privada 7 De Noviembre,"Monterrey, Nuevo León, Mexico"
Privada Cardos,"Monterrey, Nuevo León, Mexico"
Arroyo Santa Fe,"Monterrey, Nuevo León, Mexico"
Manuel P. de Llano,"Monterrey, Nuevo León, Mexico"
Privada Santa Catarina,"Monterrey, Nuevo León, Mexico"
Privada Santiago,"Monterrey, Nuevo León, Mexico"
Calle Ramiro C. Martínez,"Monterrey, Nuevo León, Mexico"
"['Calle Seguridad Social', 'Calle Hacienda San Cristóbal']","Monterrey, Nuevo León, Mexico"
"['Calle Eurídice', 'Privada Ismene']","Monterrey, Nuevo León, Mexico"
Calle Cumbre Escondida,"Monterrey, Nuevo León, Mexico"
Calle Gavia,"Monterrey, Nuevo León, Mexico"
Calle las Acacias,"Monterrey, Nuevo León, Mexico"
Calle los Cenizos,"Monterrey, Nuevo León, Mexico"
Calle Lantana,"Monterrey, Nuevo León, Mexico"
Calle las Moras,"Monterrey, Nuevo León, Mexico"
"['Calle las Moras', 'Calle los Cenizos']","Monterrey, Nuevo León, Mexico"
Calle Nueva Jersey,"Monterrey, Nuevo León, Mexico"
Calle Nueva Irlanda,"Monterrey, Nuevo León, Mexico"
Calle Louisiana,"Monterrey, Nuevo León, Mexico"
Calle Dakota,"Monterrey, Nuevo León, Mexico"
"['Calle Louisiana', 'Calle Indiana']","Monterrey, Nuevo León, Mexico"
Calle Carolina del Norte,"Monterrey, Nuevo León, Mexico"
Calle Alabama,"Monterrey, Nuevo León, Mexico"
Privada Louisiana,"Monterrey, Nuevo León, Mexico"
Calle Nueva Zelanda,"Monterrey, Nuevo León, Mexico"
Privada Nueva Zelanda,"Monterrey, Nuevo León, Mexico"
"['Insurgentes', 'Rotonda de los Insurgentes']","Monterrey, Nuevo León, Mexico"
Calle Álamos Norte,"Monterrey, Nuevo León, Mexico"
Andador Sabinos Sur,"Monterrey, Nuevo León, Mexico"
Calle Jacarandas Oriente,"Monterrey, Nuevo León, Mexico"
"['Andador Jacarandas Oriente', 'Calle Jacarandas Oriente']","Monterrey, Nuevo León, Mexico"
Calle Valle de los Pinos,"Monterrey, Nuevo León, Mexico"
Privada Valle de los Pinos,"Monterrey, Nuevo León, Mexico"
Calle Valle los Olivos,"Monterrey, Nuevo León, Mexico"
Moisés Sáenz,"Monterrey, Nuevo León, Mexico"
Bicharra,"Monterrey, Nuevo León, Mexico"
Camino A Los Milagros,"Monterrey, Nuevo León, Mexico"
Calle Arcos Coloniales,"Monterrey, Nuevo León, Mexico"
Calle Arcos Contemporáneos,"Monterrey, Nuevo León, Mexico"
Calle Arcos del Renacimiento,"Monterrey, Nuevo León, Mexico"
Calle Arcos Milenarios,"Monterrey, Nuevo León, Mexico"
"['Calle Arcos del Pasado', 'Calle Arcos del Renacimiento']","Monterrey, Nuevo León, Mexico"
Calle Arcos del Triunfo,"Monterrey, Nuevo León, Mexico"
Calle Arcos,"Monterrey, Nuevo León, Mexico"
Calle Isla Dominica,"Monterrey, Nuevo León, Mexico"
Calle La Noria,"Monterrey, Nuevo León, Mexico"
Prolongación Paseo De Los Carpinteros,"Monterrey, Nuevo León, Mexico"
Calle Paseo De Los Nogales,"Monterrey, Nuevo León, Mexico"
Calle Paseo El Barro,"Monterrey, Nuevo León, Mexico"
Privada San Gerardo,"Monterrey, Nuevo León, Mexico"
Calle Paseo De Los Ahuehuetes,"Monterrey, Nuevo León, Mexico"
Calle Paseo De Los Cedros,"Monterrey, Nuevo León, Mexico"
Calle Paseo De Los Capulines,"Monterrey, Nuevo León, Mexico"
Calle Paseo De Los Encinos,"Monterrey, Nuevo León, Mexico"
"['Calle Paseo De Los Cedros', 'Calle El Barro']","Monterrey, Nuevo León, Mexico"
Calle Paseo De La Lechuguilla,"Monterrey, Nuevo León, Mexico"
Calle Paseo Del Palo Blanco,"Monterrey, Nuevo León, Mexico"
Calle Paseo De Los Oyameles,"Monterrey, Nuevo León, Mexico"
Privada Paseo De Los Oyameles,"Monterrey, Nuevo León, Mexico"
"['Calle Paseo De Las Palmas', 'Calle Paseo Del Maguey', 'Calle Paseo De Los Encinos']","Monterrey, Nuevo León, Mexico"
Calle Paseo Del Guayabo,"Monterrey, Nuevo León, Mexico"
Calle Paseo De Los Sabinos,"Monterrey, Nuevo León, Mexico"
Privada Del Álamo,"Monterrey, Nuevo León, Mexico"
"['Calle Paseo Del Brasil', 'Calle Paseo De Los Pinos']","Monterrey, Nuevo León, Mexico"
Privada Sabinos,"Monterrey, Nuevo León, Mexico"
Calle Paseo De Los Pinos,"Monterrey, Nuevo León, Mexico"
"['Calle Paseo De Los Pinos', 'Calle Paseo Del Brasil']","Monterrey, Nuevo León, Mexico"
Calle Paseo Del Olmo,"Monterrey, Nuevo León, Mexico"
Privada De La Yuca,"Monterrey, Nuevo León, Mexico"
Privada Del Cactus,"Monterrey, Nuevo León, Mexico"
Avenida Del Agave,"Monterrey, Nuevo León, Mexico"
"['Privada Del Cactus', 'Avenida Del Agave']","Monterrey, Nuevo León, Mexico"
Calle Centzontle,"Monterrey, Nuevo León, Mexico"
Calle Guacamaya,"Monterrey, Nuevo León, Mexico"
Calle Del Quetzal,"Monterrey, Nuevo León, Mexico"
Calle Del Loro,"Monterrey, Nuevo León, Mexico"
Calle De La Golondrina,"Monterrey, Nuevo León, Mexico"
Calle Del Buho,"Monterrey, Nuevo León, Mexico"
"['Calle Del Carpintero', 'Calle Del Águila Real']","Monterrey, Nuevo León, Mexico"
"['Calle Del Carpintero', 'Calle Centzontle']","Monterrey, Nuevo León, Mexico"
Calle Del Colibrí,"Monterrey, Nuevo León, Mexico"
Privada Mariposa De Seda,"Monterrey, Nuevo León, Mexico"
Calle Capullo,"Monterrey, Nuevo León, Mexico"
Privada Mariposa Monarca,"Monterrey, Nuevo León, Mexico"
Calle Mariposa Caracol,"Monterrey, Nuevo León, Mexico"
Calle Mariposa Monarca,"Monterrey, Nuevo León, Mexico"
Calle Mariposa Rosada,"Monterrey, Nuevo León, Mexico"
Calle Mariposa Azul,"Monterrey, Nuevo León, Mexico"
Privada Mariposa Caracol,"Monterrey, Nuevo León, Mexico"
Calle Mariposa Real,"Monterrey, Nuevo León, Mexico"
Privada Mariposa Nocturna,"Monterrey, Nuevo León, Mexico"
Calle Cumbre Escocesa,"Monterrey, Nuevo León, Mexico"
Calle Cumbre Española,"Monterrey, Nuevo León, Mexico"
Calle Cumbre Británica,"Monterrey, Nuevo León, Mexico"
Calle Cumbre Sueca,"Monterrey, Nuevo León, Mexico"
Calle Monarcas la Silla,"Monterrey, Nuevo León, Mexico"
Vía Alcalá,"Monterrey, Nuevo León, Mexico"
Mendirichaga,"Monterrey, Nuevo León, Mexico"
Privada Pino Suárez,"Monterrey, Nuevo León, Mexico"
Calle Víctor Hugo,"Monterrey, Nuevo León, Mexico"
Privada La Finca,"Monterrey, Nuevo León, Mexico"
"['Calle Alberto M. Alvarado', 'Calle Galeana']","Monterrey, Nuevo León, Mexico"
Calle Porfirio Treviño Arreola,"Monterrey, Nuevo León, Mexico"
Calle E. García Ortiz,"Monterrey, Nuevo León, Mexico"
Avenida Cumbres Miralta,"Monterrey, Nuevo León, Mexico"
Calle Pitaya Oriente,"Monterrey, Nuevo León, Mexico"
Aguacolla Sur,"Monterrey, Nuevo León, Mexico"
Calle Cacto Norte,"Monterrey, Nuevo León, Mexico"
Avenida Allegro,"Monterrey, Nuevo León, Mexico"
Calle Tamesis,"Monterrey, Nuevo León, Mexico"
Calle Lince,"Monterrey, Nuevo León, Mexico"
Calle Cumbre Irlandesa,"Monterrey, Nuevo León, Mexico"
"['Cumbre Ibérica', 'Cumbre Inglesa']","Monterrey, Nuevo León, Mexico"
Cumbre Ibérica,"Monterrey, Nuevo León, Mexico"
Calle Agapantos,"Monterrey, Nuevo León, Mexico"
Privada Leal,"Monterrey, Nuevo León, Mexico"
Begonia,"Monterrey, Nuevo León, Mexico"
Privada José Ojeda P.,"Monterrey, Nuevo León, Mexico"
Ahuehuete,"Monterrey, Nuevo León, Mexico"
"['Andador del Recinto', 'Del Recinto']","Monterrey, Nuevo León, Mexico"
Jerónimo Morena,"Monterrey, Nuevo León, Mexico"
Calle Santa María,"Monterrey, Nuevo León, Mexico"
Privada 10 De Mayo,"Monterrey, Nuevo León, Mexico"
Calle San Ignacio,"Monterrey, Nuevo León, Mexico"
Privada Escondida,"Monterrey, Nuevo León, Mexico"
Calle Las Callejuelas,"Monterrey, Nuevo León, Mexico"
"['Callejuela Las Artes', 'Callejuela Las Óperas']","Monterrey, Nuevo León, Mexico"
"['Callejuelas Las Galerías', 'Callejuela De Las Filosofías']","Monterrey, Nuevo León, Mexico"
"['Callejuela De Las Filosofías', 'Callejuelas Las Galerías']","Monterrey, Nuevo León, Mexico"
Callejuela Las Esculturas,"Monterrey, Nuevo León, Mexico"
Calle Sierra Madre,"Monterrey, Nuevo León, Mexico"
Privada Sierra Madre,"Monterrey, Nuevo León, Mexico"
Nivel Once,"Monterrey, Nuevo León, Mexico"
Almorejo,"Monterrey, Nuevo León, Mexico"
Calle Zapadores,"Monterrey, Nuevo León, Mexico"
Calle Canal,"Monterrey, Nuevo León, Mexico"
"['Calle Canal', 'Calle Polígono']","Monterrey, Nuevo León, Mexico"
Calle Cuarta Privada,"Monterrey, Nuevo León, Mexico"
Calle Tercera Privada,"Monterrey, Nuevo León, Mexico"
Calle Parcela Agrícola,"Monterrey, Nuevo León, Mexico"
Calle Mercurial,"Monterrey, Nuevo León, Mexico"
Calle Landsteiner,"Monterrey, Nuevo León, Mexico"
Calle Bornos,"Monterrey, Nuevo León, Mexico"
Calle Bugambilias,"Monterrey, Nuevo León, Mexico"
Calle Alpiste,"Monterrey, Nuevo León, Mexico"
Calle Marsopa,"Monterrey, Nuevo León, Mexico"
Calle Mameyes,"Monterrey, Nuevo León, Mexico"
Calle Huesca,"Monterrey, Nuevo León, Mexico"
Calle Teruel,"Monterrey, Nuevo León, Mexico"
Calle Badajoz,"Monterrey, Nuevo León, Mexico"
Calle Cuarcita,"Monterrey, Nuevo León, Mexico"
Humanismo Social,"Monterrey, Nuevo León, Mexico"
Testimonio,"Monterrey, Nuevo León, Mexico"
Calle Baobab,"Monterrey, Nuevo León, Mexico"
Calle Monte Musala,"Monterrey, Nuevo León, Mexico"
Calle Montes de Toledo,"Monterrey, Nuevo León, Mexico"
Privada Mitra Dorada,"Monterrey, Nuevo León, Mexico"
Privada Mitra Celeste,"Monterrey, Nuevo León, Mexico"
Privada Mitra Blanca,"Monterrey, Nuevo León, Mexico"
Calle Las Selvas,"Monterrey, Nuevo León, Mexico"
"['El Ferrol', 'Lugo']","Monterrey, Nuevo León, Mexico"
Calle Avilés,"Monterrey, Nuevo León, Mexico"
Privada Avilés,"Monterrey, Nuevo León, Mexico"
Calle Finistere,"Monterrey, Nuevo León, Mexico"
La Coruña,"Monterrey, Nuevo León, Mexico"
Privada La Coruña,"Monterrey, Nuevo León, Mexico"
"['Calle Zócalo', 'Calle Apodaca']","Monterrey, Nuevo León, Mexico"
Calle Sotelo,"Monterrey, Nuevo León, Mexico"
Félix Yáñez A.,"Monterrey, Nuevo León, Mexico"
Félix Yáñez A,"Monterrey, Nuevo León, Mexico"
Mar de Java,"Monterrey, Nuevo León, Mexico"
Sargazos,"Monterrey, Nuevo León, Mexico"
Calle Aztlán,"Monterrey, Nuevo León, Mexico"
Calle Obreras,"Monterrey, Nuevo León, Mexico"
Calle 26 De Marzo,"Monterrey, Nuevo León, Mexico"
Privada 26 De Marzo,"Monterrey, Nuevo León, Mexico"
Privada Asalariados,"Monterrey, Nuevo León, Mexico"
Calle Asalariados,"Monterrey, Nuevo León, Mexico"
Calle 5,"Monterrey, Nuevo León, Mexico"
Antonio Crespo,"Monterrey, Nuevo León, Mexico"
José A. Recio,"Monterrey, Nuevo León, Mexico"
Eugenio Benavides,"Monterrey, Nuevo León, Mexico"
Privada Humanismo Social,"Monterrey, Nuevo León, Mexico"
María Esther González Rodríguez,"Monterrey, Nuevo León, Mexico"
Andador Laurel,"Monterrey, Nuevo León, Mexico"
El Cañón de las Flores,"Monterrey, Nuevo León, Mexico"
Cañón de las Flores,"Monterrey, Nuevo León, Mexico"
Andador Magnolia,"Monterrey, Nuevo León, Mexico"
Andador Girasol,"Monterrey, Nuevo León, Mexico"
Andador Lirios,"Monterrey, Nuevo León, Mexico"
Calle los González,"Monterrey, Nuevo León, Mexico"
Calle Partido del Trabajo,"Monterrey, Nuevo León, Mexico"
Calle Senda Verde,"Monterrey, Nuevo León, Mexico"
"['Calle Valle Fértil', 'Valle Fertil']","Monterrey, Nuevo León, Mexico"
Calle Carrera,"Monterrey, Nuevo León, Mexico"
Estación Irólo,"Monterrey, Nuevo León, Mexico"
Ché Guevara,"Monterrey, Nuevo León, Mexico"
Calle Azteca,"Monterrey, Nuevo León, Mexico"
Privada Mitla,"Monterrey, Nuevo León, Mexico"
Privada Miguel Nieto,"Monterrey, Nuevo León, Mexico"
Privada Félix Uresti Gómez,"Monterrey, Nuevo León, Mexico"
Arquitecto Joaquín A. Mora,"Monterrey, Nuevo León, Mexico"
Planificadores,"Monterrey, Nuevo León, Mexico"
Arquitecto Lisandro Peña,"Monterrey, Nuevo León, Mexico"
Privada Arquitecto Joaquín A. Mora,"Monterrey, Nuevo León, Mexico"
"['Arquitecto Lisandro Peña', 'Arquitecto José Sánchez Villarreal']","Monterrey, Nuevo León, Mexico"
Arquitecto José Sánchez Villarreal,"Monterrey, Nuevo León, Mexico"
Privada Arquitecto Juan Múzquiz,"Monterrey, Nuevo León, Mexico"
Calle Del Sol,"Monterrey, Nuevo León, Mexico"
Calle De la Luna,"Monterrey, Nuevo León, Mexico"
Arroyo Seco,"Monterrey, Nuevo León, Mexico"
"['Calle Sierra Fraile', 'Arroyo Seco']","Monterrey, Nuevo León, Mexico"
Calle Chelsea,"Monterrey, Nuevo León, Mexico"
Privada Chelsea,"Monterrey, Nuevo León, Mexico"
Calle Clayton,"Monterrey, Nuevo León, Mexico"
Avenida Hamilton,"Monterrey, Nuevo León, Mexico"
Calle York,"Monterrey, Nuevo León, Mexico"
Calle Derby,"Monterrey, Nuevo León, Mexico"
Calle Edinburgo,"Monterrey, Nuevo León, Mexico"
"['Calle Jardín de Babilonia', 'Calle Ciudad Limón']","Monterrey, Nuevo León, Mexico"
Calle Luis García De Arellano,"Monterrey, Nuevo León, Mexico"
Privada Luis García De Arellano,"Monterrey, Nuevo León, Mexico"
Constituyentes del 57,"Monterrey, Nuevo León, Mexico"
Gómez Farías,"Monterrey, Nuevo León, Mexico"
"['Privada Gómez Farías', 'Gómez Farías']","Monterrey, Nuevo León, Mexico"
Bernardo Reyes,"Monterrey, Nuevo León, Mexico"
Calle Tomás Alba Edison,"Monterrey, Nuevo León, Mexico"
Asera,"Monterrey, Nuevo León, Mexico"
Rogelio Cantu Gomez,"Monterrey, Nuevo León, Mexico"
Leonardo,"Monterrey, Nuevo León, Mexico"
Calle Tintoretto,"Monterrey, Nuevo León, Mexico"
Privada Cellini,"Monterrey, Nuevo León, Mexico"
Privada Titlan,"Monterrey, Nuevo León, Mexico"
Privada Fotógrafos,"Monterrey, Nuevo León, Mexico"
Calle De Los Olivos,"Monterrey, Nuevo León, Mexico"
Privada Unión,"Monterrey, Nuevo León, Mexico"
Calle Madroño,"Monterrey, Nuevo León, Mexico"
Calle Aliso,"Monterrey, Nuevo León, Mexico"
Calle Odontólogos,"Monterrey, Nuevo León, Mexico"
Calle Matemáticos,"Monterrey, Nuevo León, Mexico"
Avenida Arnulfo S. Garza,"Monterrey, Nuevo León, Mexico"
Colinas del Sol,"Monterrey, Nuevo León, Mexico"
Privada Colinas del Sol,"Monterrey, Nuevo León, Mexico"
Colinas de Cotovelo,"Monterrey, Nuevo León, Mexico"
Privada Bernabé,"Monterrey, Nuevo León, Mexico"
Jagüey,"Monterrey, Nuevo León, Mexico"
"['Calle Décima Sexta Avenida', 'Calle Alberto Carrera']","Monterrey, Nuevo León, Mexico"
"['Calle Raíces', 'Avenida Décima Séptima']","Monterrey, Nuevo León, Mexico"
Calle Montemorelos,"Monterrey, Nuevo León, Mexico"
Privada Décima Octava Avenida,"Monterrey, Nuevo León, Mexico"
Avenida Décima Séptima,"Monterrey, Nuevo León, Mexico"
Calle Alberto Carrera,"Monterrey, Nuevo León, Mexico"
Privada Décima Quinta Avenida,"Monterrey, Nuevo León, Mexico"
Privada Décima Séptima Avenida,"Monterrey, Nuevo León, Mexico"
Privada Cerro Azul,"Monterrey, Nuevo León, Mexico"
Privada Duodécima Avenida,"Monterrey, Nuevo León, Mexico"
Avenida 14ava.,"Monterrey, Nuevo León, Mexico"
Calle Décima Tercera Avenida,"Monterrey, Nuevo León, Mexico"
Avenida 13a.,"Monterrey, Nuevo León, Mexico"
Calle Felipe Ángeles,"Monterrey, Nuevo León, Mexico"
Calle Duodécima Avenida,"Monterrey, Nuevo León, Mexico"
Calle Agua Fría,"Monterrey, Nuevo León, Mexico"
Avenida 9a,"Monterrey, Nuevo León, Mexico"
Calle Tercera Avenida,"Monterrey, Nuevo León, Mexico"
Calle Las Palmas,"Monterrey, Nuevo León, Mexico"
"['Calle Las Palmas', 'Calle Primera Avenida']","Monterrey, Nuevo León, Mexico"
Privada Garza Ayala,"Monterrey, Nuevo León, Mexico"
"['Calle Garza Ayala', 'Calle El Carmen']","Monterrey, Nuevo León, Mexico"
Calle Rebelión,"Monterrey, Nuevo León, Mexico"
Calle Liberación,"Monterrey, Nuevo León, Mexico"
Calle Treviño,"Monterrey, Nuevo León, Mexico"
Privada Monterrey,"Monterrey, Nuevo León, Mexico"
"['Calle Treviño', 'Calle Zona Norte']","Monterrey, Nuevo León, Mexico"
"['Calle Monterrey', 'Privada Monterrey', 'Calle Zona Norte']","Monterrey, Nuevo León, Mexico"
Calle Primero De Junio,"Monterrey, Nuevo León, Mexico"
"['Calle Santa Catarina', 'Calle Zona Norte']","Monterrey, Nuevo León, Mexico"
Calle Zaragoza,"Monterrey, Nuevo León, Mexico"
Calle Lucio Cabañas,"Monterrey, Nuevo León, Mexico"
"['Calle Emiliano Zapata', 'Calle Zaragoza Norte']","Monterrey, Nuevo León, Mexico"
Privada Profesora Rebeca Cantú,"Monterrey, Nuevo León, Mexico"
"['Privada Profesor Cecilio González', 'Calle Profesora Rebeca Cantú', 'Privada Profesora Rebeca Cantú']","Monterrey, Nuevo León, Mexico"
